Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:15,07:30,11h 15m,INR 500,,"5.0
28"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,508,,"4.5
92"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,05:15,10h 35m,570,,"4.3
309"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,630,,"4.9
675"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:45,06:30,10h 45m,585,,"4.8
138"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06:00,10h 45m,608,,"4.8
387"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,FlixBus,Volvo A/C Semi Sleeper (2+2),20:15,07:00,10h 45m,INR 490.18,,"4.8
25"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:00,05:35,10h 35m,749,,4.5
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,INR 500,,"4.6
297"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,719,,"4.3
293"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:00,07:15,10h 15m,816,,4.5
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:05,06:40,10h 35m,665,,"4.2
75"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,05:30,09h 45m,570,,"3.7
60"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,05:30,10h 45m,570,,"3.8
199"
Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,07:00,10h 30m,570,,"3.9
21"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),19:20,05:10,09h 50m,584,,"5.0
6"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,INR 600,,"4.8
253"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,08:15,11h 15m,INR 599,,"4.4
293"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,06:00,11h 00m,INR 599,,"4.5
455"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,07:00,11h 00m,INR 599,,"4.5
376"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,627,,"4.9
458"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08:05,10h 20m,674,,"4.6
126"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:45,11h 30m,630,,"4.8
604"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,08:15,10h 45m,630,,"4.9
192"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,09:15,11h 15m,INR 699,,"4.5
25"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:20,06:50,10h 30m,554,,"4.6
83"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,06:00,10h 05m,619,,"4.0
253"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,08:40,11h 00m,984,,4.5
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08:00,10h 40m,627,,"4.5
312"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,FlixBus,Volvo A/C Semi Sleeper (2+2),20:15,08:05,11h 50m,INR 490.18,,"3.3
11"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,08:45,11h 15m,570,,"3.8
46"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,08:20,11h 20m,874,,"3.4
4"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,08:55,10h 55m,618,,"3.4
15"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,570,,"3.9
214"
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,08:05,11h 20m,874,,3.4
Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,05:30,11h 25m,INR 620,,"4.3
8"
Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,04:10,08h 56m,INR 600,,"4.3
18"
Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 549,A/C Executive (2+3),19:25,06:45,11h 20m,INR 736,,"2.7
19"
Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,07:10,10h 55m,INR 600,,"3.1
4"
Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,06:40,10h 05m,INR 1148,,"4.5
49"
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,585,,"4.7
18"
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,06:40,07h 10m,665,,"4.8
13"
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,570,,"4.5
24"
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,INR 641,,"3.6
15"
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,INR 583,,"3.7
4"
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,,"4.0
117"
Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla,HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,06:35,09h 05m,INR 583,,"4.0
10"
Baddi (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,02:40,07h 10m,INR 325,,"3.9
27"
Baddi (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,HRTC - 6639,A/C Executive (2+3),20:45,03:30,06h 45m,INR 430,,"3.7
141"
